rdtProductcode,rdtSuboutletcode,fillmethod2,searchtextrdt,rdtCode,rdtBrand_search,parasite_search,anti_search,rdtManu_search,confirmRDT_search,r1,r3,r3_lbl,r2,r2_lbl,r4,rdtBrand,r5code,r5code_other,self,r13,r14,r15a,r15b,r15c,r16a,r16b,r16c,r17n,r17p,r12a,r12b,r19,PARENT_KEY,KEY,SET-OF-rdtAudit
01,1-204107-357000-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,15,1,1,500,500,0,,,25,3000,,,,uuid:60c478e5-f99e-45a7-a78f-fd1038d8d085,uuid:60c478e5-f99e-45a7-a78f-fd1038d8d085/consent_group-section6-rdtAudit[1],uuid:60c478e5-f99e-45a7-a78f-fd1038d8d085/consent_group-section6-rdtAudit
01,1-204107-793979-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,20,1,1,300,300,0,,,50,6000,,,,uuid:913e0278-a1c5-4309-b971-f349f764272d,uuid:913e0278-a1c5-4309-b971-f349f764272d/consent_group-section6-rdtAudit[1],uuid:913e0278-a1c5-4309-b971-f349f764272d/consent_group-section6-rdtAudit
01,1-204107-933430-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,35,1,1,400,400,0,,,50,6000,,,,uuid:be12991f-ecef-4508-9ecf-f6d35b9c1248,uuid:be12991f-ecef-4508-9ecf-f6d35b9c1248/consent_group-section6-rdtAudit[1],uuid:be12991f-ecef-4508-9ecf-f6d35b9c1248/consent_group-section6-rdtAudit
01,1-204111-857058-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,5,1,1,500,500,0,,,50,8000,,,NONE,uuid:682c290d-e417-4c15-802c-481ab1e5504a,uuid:682c290d-e417-4c15-802c-481ab1e5504a/consent_group-section6-rdtAudit[1],uuid:682c290d-e417-4c15-802c-481ab1e5504a/consent_group-section6-rdtAudit
01,1-211127-666167-R-01,1,ADVDX,1001,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,Pf,HRP2,"Advy Chemical Pvt Ltd.,",1,,,,,,,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,2,,1,10,0,1,500,500,0,,,100,14000,,,NONE,uuid:be444aa2-6c10-4060-9e13-1e8785c1c3f4,uuid:be444aa2-6c10-4060-9e13-1e8785c1c3f4/consent_group-section6-rdtAudit[1],uuid:be444aa2-6c10-4060-9e13-1e8785c1c3f4/consent_group-section6-rdtAudit
01,1-212135-113315-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,5,1,1,500,500,0,,,25,4000,,,NONE,uuid:7eb9e1a6-3ff3-4257-b27c-e5e98b3d5dc4,uuid:7eb9e1a6-3ff3-4257-b27c-e5e98b3d5dc4/consent_group-section6-rdtAudit[1],uuid:7eb9e1a6-3ff3-4257-b27c-e5e98b3d5dc4/consent_group-section6-rdtAudit
01,1-217149-017011-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,10,1,1,200,200,0,,,50,5000,,,,uuid:82025e21-702a-45f5-8d99-378a0a25e007,uuid:82025e21-702a-45f5-8d99-378a0a25e007/consent_group-section6-rdtAudit[1],uuid:82025e21-702a-45f5-8d99-378a0a25e007/consent_group-section6-rdtAudit
01,1-217149-296886-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,50,0,1,500,500,0,,,50,6000,,,,uuid:610ec387-fbfa-4b9b-81b9-2d633c462d22,uuid:610ec387-fbfa-4b9b-81b9-2d633c462d22/consent_group-section6-rdtAudit[1],uuid:610ec387-fbfa-4b9b-81b9-2d633c462d22/consent_group-section6-rdtAudit
01,1-217149-492472-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,50,1,1,1000,1000,0,,,100,12000,,,,uuid:512267c8-5ffc-4cb8-9871-c3ae5d88cf97,uuid:512267c8-5ffc-4cb8-9871-c3ae5d88cf97/consent_group-section6-rdtAudit[1],uuid:512267c8-5ffc-4cb8-9871-c3ae5d88cf97/consent_group-section6-rdtAudit
01,1-204111-000421-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,30,0,1,500,500,0,,,25,3500,,,NOTHING.,uuid:d753d038-c036-472f-a1c5-ee2a4f7a29d3,uuid:d753d038-c036-472f-a1c5-ee2a4f7a29d3/consent_group-section6-rdtAudit[1],uuid:d753d038-c036-472f-a1c5-ee2a4f7a29d3/consent_group-section6-rdtAudit
01,1-204111-256937-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,9,0,1,300,300,0,,,25,3000,,,NONE,uuid:17fb514d-4cb5-415a-87b2-005ab796bf10,uuid:17fb514d-4cb5-415a-87b2-005ab796bf10/consent_group-section6-rdtAudit[1],uuid:17fb514d-4cb5-415a-87b2-005ab796bf10/consent_group-section6-rdtAudit
01,1-204111-417149-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,5,1,1,150,150,0,,,25,4500,,,NONE,uuid:81b5283e-81f3-490f-8fa6-a59722cf6a7f,uuid:81b5283e-81f3-490f-8fa6-a59722cf6a7f/consent_group-section6-rdtAudit[1],uuid:81b5283e-81f3-490f-8fa6-a59722cf6a7f/consent_group-section6-rdtAudit
01,1-221165-600220-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,998,,1,23,0,0,,,0,,,300,300,,,NONE,uuid:367abd5f-968a-41ed-8915-e6b07da4523d,uuid:367abd5f-968a-41ed-8915-e6b07da4523d/consent_group-section6-rdtAudit[1],uuid:367abd5f-968a-41ed-8915-e6b07da4523d/consent_group-section6-rdtAudit
01,1-224173-258615-R-01,1,First response,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,15,0,1,250,250,0,,,25,3200,,,NO COMMENT,uuid:2ee64b3c-fe5c-4c0d-80d6-920d66f85e57,uuid:2ee64b3c-fe5c-4c0d-80d6-920d66f85e57/consent_group-section6-rdtAudit[1],uuid:2ee64b3c-fe5c-4c0d-80d6-920d66f85e57/consent_group-section6-rdtAudit
01,1-213140-882182-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,10,0,1,700,700,0,,,-9888,-9888,,,,uuid:61d77795-f953-4027-a375-6ea5c0404f7d,uuid:61d77795-f953-4027-a375-6ea5c0404f7d/consent_group-section6-rdtAudit[1],uuid:61d77795-f953-4027-a375-6ea5c0404f7d/consent_group-section6-rdtAudit
01,1-204111-509157-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,35,0,1,400,400,0,,,50,-9888,,,,uuid:fb0f645f-f2ee-44e0-a204-6e6f537eccf0,uuid:fb0f645f-f2ee-44e0-a204-6e6f537eccf0/consent_group-section6-rdtAudit[1],uuid:fb0f645f-f2ee-44e0-a204-6e6f537eccf0/consent_group-section6-rdtAudit
01,1-217149-172678-R-01,1,Sd,.,ABON� Plus Malaria P.f./Pan Rapid Test Device (Whole Blood?,Pf/Pan,HRP2/pLDH,ABON BIOPHARM (HANGZOU) Co LTD,1,,,,,,,ABON� Plus Malaria P.f./Pan Rapid Test Device (Whole Blood?,2,,1,6,1,1,200,200,0,,,25,4500,,,NO,uuid:60a2fd37-d385-4fd9-9225-2ba345658bad,uuid:60a2fd37-d385-4fd9-9225-2ba345658bad/consent_group-section6-rdtAudit[1],uuid:60a2fd37-d385-4fd9-9225-2ba345658bad/consent_group-section6-rdtAudit
01,1-221169-936984-R-01,1,MALARIA pf,1032,Malaria Pf/ Pan Rapid Test Cassette,Pf/Pan,HRP2/Aldolase,Hangzhou AllTest Biotech Co. Ltd.,1,,,,,,,Malaria Pf/ Pan Rapid Test Cassette,2,,1,14,0,1,300,300,0,,,25,4000,1,100,NO,uuid:6b069efe-762c-4ec4-8180-639f4be5fff7,uuid:6b069efe-762c-4ec4-8180-639f4be5fff7/consent_group-section6-rdtAudit[1],uuid:6b069efe-762c-4ec4-8180-639f4be5fff7/consent_group-section6-rdtAudit
01,1-221166-434271-R-01,1,First re,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,25,0,0,,,0,,,300,300,,,,uuid:c0f16b9d-1aaf-4b8c-afe0-bbf5a5576d64,uuid:c0f16b9d-1aaf-4b8c-afe0-bbf5a5576d64/consent_group-section6-rdtAudit[1],uuid:c0f16b9d-1aaf-4b8c-afe0-bbf5a5576d64/consent_group-section6-rdtAudit
01,1-224173-252482-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,20,0,1,300,300,0,,,50,-9888,,,,uuid:79fec253-90b7-4d46-b9c3-ebd4bb38b7d9,uuid:79fec253-90b7-4d46-b9c3-ebd4bb38b7d9/consent_group-section6-rdtAudit[1],uuid:79fec253-90b7-4d46-b9c3-ebd4bb38b7d9/consent_group-section6-rdtAudit
01,1-217145-245815-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,30,0,1,400,400,0,,,50,12500,,,NONE,uuid:f5cd3fcb-9d72-4249-be06-6650dacf6352,uuid:f5cd3fcb-9d72-4249-be06-6650dacf6352/consent_group-section6-rdtAudit[1],uuid:f5cd3fcb-9d72-4249-be06-6650dacf6352/consent_group-section6-rdtAudit
01,1-217145-822952-R-01,1,PARAHIT,1040,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,Pf,HRP2,ARKRAY Healthcare Pvt. Ltd.,1,,,,,,,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,2,,1,12,0,1,400,400,0,,,25,6250,,,NONE,uuid:c3a914c3-0ae8-4241-8314-a7d53baabe6d,uuid:c3a914c3-0ae8-4241-8314-a7d53baabe6d/consent_group-section6-rdtAudit[1],uuid:c3a914c3-0ae8-4241-8314-a7d53baabe6d/consent_group-section6-rdtAudit
01,1-224173-209286-R-01,1,First response,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,15,0,0,,,0,,,25,5200,,,NO COMMENT,uuid:baa9a784-4479-4fd0-ad09-8c28d90e8946,uuid:baa9a784-4479-4fd0-ad09-8c28d90e8946/consent_group-section6-rdtAudit[1],uuid:baa9a784-4479-4fd0-ad09-8c28d90e8946/consent_group-section6-rdtAudit
01,1-204107-224473-R-01,1,FIRST,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,25,0,1,300,300,0,,,25,2300,,,,uuid:2b06a189-bd3d-453e-ad51-cee4fe18b2ae,uuid:2b06a189-bd3d-453e-ad51-cee4fe18b2ae/consent_group-section6-rdtAudit[1],uuid:2b06a189-bd3d-453e-ad51-cee4fe18b2ae/consent_group-section6-rdtAudit
01,1-204107-723640-R-01,1,First response,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,122,0,1,500,500,0,,,200,32000,,,,uuid:3efa87bc-46e9-4ba2-9a0c-251ef7f1e489,uuid:3efa87bc-46e9-4ba2-9a0c-251ef7f1e489/consent_group-section6-rdtAudit[1],uuid:3efa87bc-46e9-4ba2-9a0c-251ef7f1e489/consent_group-section6-rdtAudit
01,1-202099-424775-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,200,0,1,250,250,0,,,125,20200,,,NONE,uuid:f0d34c6e-80a6-43d5-a434-036f1a6ec664,uuid:f0d34c6e-80a6-43d5-a434-036f1a6ec664/consent_group-section6-rdtAudit[1],uuid:f0d34c6e-80a6-43d5-a434-036f1a6ec664/consent_group-section6-rdtAudit
01,1-202099-478375-R-01,1,FIRST,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,20,1,1,200,200,0,,,50,8000,1,100,,uuid:0a4db63e-02cc-4589-ba56-93dd2061dee4,uuid:0a4db63e-02cc-4589-ba56-93dd2061dee4/consent_group-section6-rdtAudit[1],uuid:0a4db63e-02cc-4589-ba56-93dd2061dee4/consent_group-section6-rdtAudit
01,1-202099-678883-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,50,1,1,400,400,0,,,50,8000,,,NONE,uuid:60a640d3-9f50-4181-8b1e-e9aced7e6527,uuid:60a640d3-9f50-4181-8b1e-e9aced7e6527/consent_group-section6-rdtAudit[1],uuid:60a640d3-9f50-4181-8b1e-e9aced7e6527/consent_group-section6-rdtAudit
01,1-202099-716700-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,100,1,1,300,300,0,,,150,24000,1,180,,uuid:a5bdb9f5-88b2-41c7-b2d6-b5bf8b23ade2,uuid:a5bdb9f5-88b2-41c7-b2d6-b5bf8b23ade2/consent_group-section6-rdtAudit[1],uuid:a5bdb9f5-88b2-41c7-b2d6-b5bf8b23ade2/consent_group-section6-rdtAudit
01,1-202099-589736-R-01,1,PARA,1040,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,Pf,HRP2,ARKRAY Healthcare Pvt. Ltd.,1,,,,,,,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,2,,1,10,1,1,400,400,0,,,25,-9888,,,NO,uuid:8547f96f-caa0-4dbb-9523-1ffcf6bfaaef,uuid:8547f96f-caa0-4dbb-9523-1ffcf6bfaaef/consent_group-section6-rdtAudit[1],uuid:8547f96f-caa0-4dbb-9523-1ffcf6bfaaef/consent_group-section6-rdtAudit
01,1-215142-580318-R-01,1,FIRST,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,15,0,1,200,200,0,,,30,3000,,,NONE,uuid:428f5ac0-8917-407a-a4a7-cd422444b58f,uuid:428f5ac0-8917-407a-a4a7-cd422444b58f/consent_group-section6-rdtAudit[1],uuid:428f5ac0-8917-407a-a4a7-cd422444b58f/consent_group-section6-rdtAudit
01,1-206115-174022-R-01,1,FIRST RES,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,20,0,1,200,200,0,,,50,5000,,,,uuid:913845d7-bc05-4fb0-9e34-466bec91826a,uuid:913845d7-bc05-4fb0-9e34-466bec91826a/consent_group-section6-rdtAudit[1],uuid:913845d7-bc05-4fb0-9e34-466bec91826a/consent_group-section6-rdtAudit
01,1-218155-601172-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,30,0,1,100,100,0,,,50,2500,,,NOTHING.,uuid:ef53a782-ee52-4ee4-a93e-d680ae479288,uuid:ef53a782-ee52-4ee4-a93e-d680ae479288/consent_group-section6-rdtAudit[1],uuid:ef53a782-ee52-4ee4-a93e-d680ae479288/consent_group-section6-rdtAudit
01,1-206115-174901-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,20,0,1,300,300,0,,,25,2000,,,NOTHING,uuid:814e5a6d-c063-4eea-9603-49b5e2971849,uuid:814e5a6d-c063-4eea-9603-49b5e2971849/consent_group-section6-rdtAudit[1],uuid:814e5a6d-c063-4eea-9603-49b5e2971849/consent_group-section6-rdtAudit
01,1-215142-207540-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,15,1,1,300,300,0,,,25,2500,,,,uuid:95618f30-28f1-4664-aa14-689a9daaae29,uuid:95618f30-28f1-4664-aa14-689a9daaae29/consent_group-section6-rdtAudit[1],uuid:95618f30-28f1-4664-aa14-689a9daaae29/consent_group-section6-rdtAudit
01,1-206115-226425-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,6,0,1,500,500,0,,,25,-9888,,,,uuid:2bf84925-bcb7-4e13-b14b-815ef6bbba6a,uuid:2bf84925-bcb7-4e13-b14b-815ef6bbba6a/consent_group-section6-rdtAudit[1],uuid:2bf84925-bcb7-4e13-b14b-815ef6bbba6a/consent_group-section6-rdtAudit
01,1-215142-193889-R-01,1,First response,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,4,1,1,300,300,0,,,25,3500,0,0,,uuid:d2690472-7118-4fec-bc43-1ef1e209597c,uuid:d2690472-7118-4fec-bc43-1ef1e209597c/consent_group-section6-rdtAudit[1],uuid:d2690472-7118-4fec-bc43-1ef1e209597c/consent_group-section6-rdtAudit
01,1-210124-777637-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,30,0,0,,,0,,,25,4000,25,3500,,uuid:793badce-1c70-4e51-b8b5-5f7017bb7421,uuid:793badce-1c70-4e51-b8b5-5f7017bb7421/consent_group-section6-rdtAudit[1],uuid:793badce-1c70-4e51-b8b5-5f7017bb7421/consent_group-section6-rdtAudit
01,1-210124-041511-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,10,0,1,500,500,0,,,25,3800,,,,uuid:dedf0ed2-4dd2-4e9d-87aa-04275c305478,uuid:dedf0ed2-4dd2-4e9d-87aa-04275c305478/consent_group-section6-rdtAudit[1],uuid:dedf0ed2-4dd2-4e9d-87aa-04275c305478/consent_group-section6-rdtAudit
01,1-215142-816493-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,10,0,1,200,200,0,,,50,7600,0,0,,uuid:a05d1f70-35d8-417d-a409-6f8705aa087b,uuid:a05d1f70-35d8-417d-a409-6f8705aa087b/consent_group-section6-rdtAudit[1],uuid:a05d1f70-35d8-417d-a409-6f8705aa087b/consent_group-section6-rdtAudit
01,1-216143-268341-R-01,1,PARAHIT,1040,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,Pf,HRP2,ARKRAY Healthcare Pvt. Ltd.,1,,,,,,,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,2,,0,15,1,1,300,300,0,,,25,3000,,,,uuid:c952e6db-b64d-4795-b2aa-5f8401e1cdf1,uuid:c952e6db-b64d-4795-b2aa-5f8401e1cdf1/consent_group-section6-rdtAudit[1],uuid:c952e6db-b64d-4795-b2aa-5f8401e1cdf1/consent_group-section6-rdtAudit
01,1-216143-369585-R-01,1,ADVDX,1001,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,Pf,HRP2,"Advy Chemical Pvt Ltd.,",1,,,,,,,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,2,,1,15,1,1,200,200,0,,,25,3000,,,,uuid:fef34410-8e3f-4756-b666-4f0dd3ed2b01,uuid:fef34410-8e3f-4756-b666-4f0dd3ed2b01/consent_group-section6-rdtAudit[1],uuid:fef34410-8e3f-4756-b666-4f0dd3ed2b01/consent_group-section6-rdtAudit
01,1-216143-774944-R-01,1,MERI,1037,"One Step test for Malaria Pf/Pan Ag MERISCREEN
Malaria Pf/Pan Ag",Pf/Pan,HRP2/pLDH,Meril Diagnostics Pvt Ltd.,1,,,,,,,"One Step test for Malaria Pf/Pan Ag MERISCREEN
Malaria Pf/Pan Ag",5,,0,10,1,1,300,300,0,,,25,5500,0,0,THE OUTLET RESPONDER NOT SELL THIS RDT FOR WHOLESALE,uuid:d7911b43-016b-4abd-9243-16019c9f274f,uuid:d7911b43-016b-4abd-9243-16019c9f274f/consent_group-section6-rdtAudit[1],uuid:d7911b43-016b-4abd-9243-16019c9f274f/consent_group-section6-rdtAudit
01,1-216143-322190-R-01,1,ADV,1001,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,Pf,HRP2,"Advy Chemical Pvt Ltd.,",1,,,,,,,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,2,,1,0,1,1,300,300,0,,,25,3500,1,150,,uuid:07514aef-e1b9-494d-93e0-d1b7e28d6993,uuid:07514aef-e1b9-494d-93e0-d1b7e28d6993/consent_group-section6-rdtAudit[1],uuid:07514aef-e1b9-494d-93e0-d1b7e28d6993/consent_group-section6-rdtAudit
02,1-216143-322190-R-02,1,STANDARD,1042,STANDARD Q Malaria Pf / Pan Ag Test,Pf/Pan,HRP2/pLDH,"SD Biosensor, Inc.",1,,,,,,,STANDARD Q Malaria Pf / Pan Ag Test,996,REPUBLIC OF KOREA,1,75,1,0,,,1,0,0,100,9500,25,4000,"THERE ARE 25 RDTs IN A PACK,AND THATS WHAT THE OUTLET SELL MINIMALLY FOR WHOLESALE.",uuid:07514aef-e1b9-494d-93e0-d1b7e28d6993,uuid:07514aef-e1b9-494d-93e0-d1b7e28d6993/consent_group-section6-rdtAudit[2],uuid:07514aef-e1b9-494d-93e0-d1b7e28d6993/consent_group-section6-rdtAudit
03,1-216143-322190-R-03,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,25,1,1,300,300,0,,,50,5000,1,150,,uuid:07514aef-e1b9-494d-93e0-d1b7e28d6993,uuid:07514aef-e1b9-494d-93e0-d1b7e28d6993/consent_group-section6-rdtAudit[3],uuid:07514aef-e1b9-494d-93e0-d1b7e28d6993/consent_group-section6-rdtAudit
01,1-216143-360084-R-01,1,AD,1001,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,Pf,HRP2,"Advy Chemical Pvt Ltd.,",1,,,,,,,AdvDx Malaria Pf Rapid Malaria Ag Detection Test,2,,1,21,1,1,200,200,0,,,50,6400,,,,uuid:7b8b8f52-d254-4432-bb71-863cac3fb714,uuid:7b8b8f52-d254-4432-bb71-863cac3fb714/consent_group-section6-rdtAudit[1],uuid:7b8b8f52-d254-4432-bb71-863cac3fb714/consent_group-section6-rdtAudit
01,1-216143-904748-R-01,1,FIRST RESPONSE,1027,First Response Malaria Ag Pf (HRP2) Card Test,Pf,HRP2,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag Pf (HRP2) Card Test,2,,1,15,1,1,400,400,0,,,50,6000,,,,uuid:e91827f3-17f7-4194-a13c-59a68d35c2e4,uuid:e91827f3-17f7-4194-a13c-59a68d35c2e4/consent_group-section6-rdtAudit[1],uuid:e91827f3-17f7-4194-a13c-59a68d35c2e4/consent_group-section6-rdtAudit
01,1-216143-340218-R-01,1,Parahit,1040,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,Pf,HRP2,ARKRAY Healthcare Pvt. Ltd.,1,,,,,,,ParaHIT - f Ver. 1.0 Rapid Test for Pf Malaria Device,2,,1,30,0,1,300,300,0,,,25,4500,,,NO,uuid:a4445186-3c81-4cdf-a4d7-cad6cb7ada6a,uuid:a4445186-3c81-4cdf-a4d7-cad6cb7ada6a/consent_group-section6-rdtAudit[1],uuid:a4445186-3c81-4cdf-a4d7-cad6cb7ada6a/consent_group-section6-rdtAudit
01,1-216143-718200-R-01,1,FIRST RESPONSE,1026,First Response Malaria Ag (pLDH/HRP2) Combo Card Test,Pf/Pan,HRP2/pLDH,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag (pLDH/HRP2) Combo Card Test,2,,1,38,1,1,300,300,0,,,25,4000,1,200,NO,uuid:36b5634b-644a-4b4f-a33a-ca9e10a616d7,uuid:36b5634b-644a-4b4f-a33a-ca9e10a616d7/consent_group-section6-rdtAudit[1],uuid:36b5634b-644a-4b4f-a33a-ca9e10a616d7/consent_group-section6-rdtAudit
01,1-216143-735355-R-01,1,FIRST RESPONSE,1026,First Response Malaria Ag (pLDH/HRP2) Combo Card Test,Pf/Pan,HRP2/pLDH,Premier Medical Corporation Ltd,1,,,,,,,First Response Malaria Ag (pLDH/HRP2) Combo Card Test,2,,1,7,0,1,300,300,0,,,25,5000,,,NO,uuid:baa86661-d1e4-4149-9735-33e11ac39816,uuid:baa86661-d1e4-4149-9735-33e11ac39816/consent_group-section6-rdtAudit[1],uuid:baa86661-d1e4-4149-9735-33e11ac39816/consent_group-section6-rdtAudit
